timestamp,ingestionTime,message,eventId,logStreamName
1747671565957,1747671567848,Esperando a la base de datos en :5432...,38974378283124063003299556885986065427954002486890594305,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671567958,1747671572844,Esperando a la base de datos en :5432...,38974378327747854145559333798238902636338409448592375808,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671569960,1747671572844,Esperando a la base de datos en :5432...,38974378372393946033017641327593410618180429183565168641,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671571962,1747671572844,Esperando a la base de datos en :5432...,38974378417040037920475948856947918600022448918537961474,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671573964,1747671577844,Esperando a la base de datos en :5432...,38974378461686129807934256392347207467803560034034515968,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671575966,1747671577844,Esperando a la base de datos en :5432...,38974378506332221695392563921701715449645579769007308801,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671577967,1747671582844,Esperando a la base de datos en :5432...,38974378550956012837652340833959127180473501710535819264,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671579969,1747671582844,Esperando a la base de datos en :5432...,38974378595602104725110648363313635162315521445508612097,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671581971,1747671582844,Esperando a la base de datos en :5432...,38974378640248196612568955892668143144157541180481404930,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671583973,1747671587844,Esperando a la base de datos en :5432...,38974378684894288500027263428067738577177441397878358016,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671585975,1747671587844,Esperando a la base de datos en :5432...,38974378729540380387485570957422246559019461132851150849,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671587985,1747671592843,Esperando a la base de datos en :5432...,38974378774364878236532123477952318279200090386878169088,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671589997,1747671592843,Esperando a la base de datos en :5432...,38974378819233977575975737238722183443768593736910766081,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671591999,1747671592843,Esperando a la base de datos en :5432...,38974378863880069463434044768076691425610613471883558914,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671594001,1747671597844,Esperando a la base de datos en :5432...,38974378908526161350892352303477037856932229659461025792,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671596003,1747671597844,Esperando a la base de datos en :5432...,38974378953172253238350659832831545838774249394433818625,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671598004,1747671602850,Esperando a la base de datos en :5432...,38974378997796044380610436745096461999875466674944016384,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671600006,1747671602850,Esperando a la base de datos en :5432...,38974379042442136268068744274450969981717486409916809217,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671602008,1747671602850,Esperando a la base de datos en :5432...,38974379087088228155527051803805477963559506144889602050,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671604010,1747671607846,Esperando a la base de datos en :5432...,38974379131734320042985359339199361234901852010112876544,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671606012,1747671607846,Esperando a la base de datos en :5432...,38974379176380411930443666868553869216743871745085669377,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671608014,1747671612844,Esperando a la base de datos en :5432...,38974379221026503817901974403950566205078206698522214400,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671610016,1747671612844,Esperando a la base de datos en :5432...,38974379265672595705360281933305074186920226433495007233,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671612017,1747671612844,Esperando a la base de datos en :5432...,38974379310296386847620058839518046450489597806961819650,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671614019,1747671617845,Esperando a la base de datos en :5432...,38974379354942478735078366374918689112897714742387408896,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671616021,1747671617845,Esperando a la base de datos en :5432...,38974379399588570622536673904273197094739734477360201729,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671618023,1747671622848,Esperando a la base de datos en :5432...,38974379444234662509994981439675940638161731237150982144,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671620024,1747671622848,Esperando a la base de datos en :5432...,38974379488858453652254758345888912901731102610617794561,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671622026,1747671622848,Esperando a la base de datos en :5432...,38974379533504545539713065875243420883573122345590587394,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671624028,1747671627844,Esperando a la base de datos en :5432...,38974379578150637427171373410637824507045527020317310976,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671626030,1747671627844,Esperando a la base de datos en :5432...,38974379622796729314629680939992332488887546755290103809,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671628032,1747671632843,Esperando a la base de datos en :5432...,38974379667442821202087988475390220071692573423256469504,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671630033,1747671632843,Esperando a la base de datos en :5432...,38974379712066612344347765381603192335261944796723281921,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671632035,1747671632843,Esperando a la base de datos en :5432...,38974379756712704231806072910957700317103964531696074754,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671634037,1747671637871,Esperando a la base de datos en :5432...,38974379801358796119264380446390838517008689899330535424,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671636039,1747671637871,Esperando a la base de datos en :5432...,38974379846004888006722687975745346498850709634303328257,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671638040,1747671642845,Esperando a la base de datos en :5432...,38974379890628679148982464887971208734370916904835416064,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671640042,1747671642845,Esperando a la base de datos en :5432...,38974379935274771036440772417325716716212936639808208897,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671642044,1747671642845,Esperando a la base de datos en :5432...,38974379979920862923899079946680224698054956374781001730,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671644046,1747671647845,Esperando a la base de datos en :5432...,38974380024566954811357387482079256444456788452743970816,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671646048,1747671647845,Esperando a la base de datos en :5432...,38974380069213046698815695011433764426298808187716763649,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671648049,1747671652848,Esperando a la base de datos en :5432...,38974380113836837841075471923694964258068175921222123520,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671650051,1747671652848,Esperando a la base de datos en :5432...,38974380158482929728533779453049472239910195656194916353,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671652053,1747671652848,Esperando a la base de datos en :5432...,38974380203129021615992086982403980221752215391167709186,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671654055,1747671657845,Esperando a la base de datos en :5432...,38974380247775113503450394517799726463493162465825193984,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671656056,1747671657845,Esperando a la base de datos en :5432...,38974380292398904645710171424012698727062533839292006401,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671658058,1747671662845,Esperando a la base de datos en :5432...,38974380337044996533168478959411658493779808814274772992,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671660060,1747671662845,Esperando a la base de datos en :5432...,38974380381691088420626786488766166475621828549247565825,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
